# TYPE palworld_server_fps gauge
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134104.15 1783919160
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134150.07 1783919220
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134196.41 1783919280
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134242.49 1783919340
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134288.22 1783919400
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134334.52 1783919460
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134380.41 1783919520
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134425.79 1783919580
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134471.41 1783919640
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134517.91 1783919700
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134563.58 1783919760
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134609.94 1783919820
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134656.59 1783919880
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134702.61 1783919940
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134748.66 1783920000
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134794.7 1783920060
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134840.18 1783920120
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134886.46 1783920180
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134933.12 1783920240
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 134976.9 1783920300
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135022.82 1783920360
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135069.31 1783920420
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135115.09 1783920480
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135161.58 1783920540
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135208.22 1783920600
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135254.34 1783920660
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135300.57 1783920720
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135347.61 1783920780
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135393.92 1783920840
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135440.63 1783920900
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135486.84 1783920960
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135533.34 1783921020
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135579.9 1783921080
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135626.02 1783921140
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135671.67 1783921200
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135717.83 1783921260
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135762.23 1783921320
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135802.37 1783921380
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135848.06 1783921440
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135894.04 1783921500
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135940.6 1783921560
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 135987.4 1783921620
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136033.15 1783921680
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136078.28 1783921740
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136124.51 1783921800
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136170.79 1783921860
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136217.18 1783921920
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136262.92 1783921980
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136306.98 1783922040
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136351.44 1783922100
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136395.61 1783922160
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136439.77 1783922220
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136483.94 1783922280
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136526.01 1783922340
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136569.27 1783922400
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136612.78 1783922460
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136655.1 1783922520
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136701.13 1783922580
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136746.86 1783922640
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136792.84 1783922700
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136838.71 1783922760
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136884.08 1783922820
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136929.18 1783922880
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 136974.12 1783922940
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137019.08 1783923000
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137063.01 1783923060
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137107.38 1783923120
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137152.95 1783923180
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137196.71 1783923240
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137240.33 1783923300
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137284.95 1783923360
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137329.58 1783923420
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137373.15 1783923480
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137417.32 1783923540
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137462.19 1783923600
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137502.12 1783923660
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137546.43 1783923720
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137591.12 1783923780
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137636.26 1783923840
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137680.84 1783923900
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137726.13 1783923960
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137772.55 1783924020
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137820.39 1783924080
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137868.67 1783924140
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137917.2 1783924200
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 137965.34 1783924260
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138013.55 1783924320
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138062.2 1783924380
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138110.58 1783924440
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138158.78 1783924500
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138204.45 1783924560
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138252.94 1783924620
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138301.07 1783924680
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138348.32 1783924740
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138397.05 1783924800
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138445.45 1783924860
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138493.47 1783924920
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138542.07 1783924980
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138590.43 1783925040
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138638.12 1783925100
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138686.18 1783925160
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138734.17 1783925220
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138782.54 1783925280
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138830.82 1783925340
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138878.72 1783925400
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138927.09 1783925460
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 138975.28 1783925520
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139023.61 1783925580
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139071.99 1783925640
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139120.33 1783925700
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139168.66 1783925760
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139217.46 1783925820
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139262.63 1783925880
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139310.93 1783925940
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139358.73 1783926000
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139406.26 1783926060
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139455.16 1783926120
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139503.53 1783926180
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139550.37 1783926240
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139598.74 1783926300
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139647.18 1783926360
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139695.17 1783926420
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139743.39 1783926480
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139791.67 1783926540
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139839.94 1783926600
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139888.21 1783926660
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139936.69 1783926720
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 139984.85 1783926780
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140032.99 1783926840
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140081.18 1783926900
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140129.16 1783926960
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140174.62 1783927020
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140222.93 1783927080
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140271.11 1783927140
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140319.57 1783927200
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140367.63 1783927260
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140415.55 1783927320
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140463.61 1783927380
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140512.11 1783927440
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140560.02 1783927500
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140607.93 1783927560
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140656.59 1783927620
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140705.3 1783927680
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140753.53 1783927740
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140801.69 1783927800
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140850.35 1783927860
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140898.95 1783927920
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140946.77 1783927980
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 140994.89 1783928040
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141043.04 1783928100
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141091.35 1783928160
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141139.33 1783928220
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141187.95 1783928280
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141236.74 1783928340
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141285.05 1783928400
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141333.76 1783928460
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141382.77 1783928520
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141431.32 1783928580
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141479.6 1783928640
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141527.88 1783928700
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141575.8 1783928760
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141624.39 1783928820
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141672.56 1783928880
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141720.74 1783928940
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141769.15 1783929000
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141817.66 1783929060
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141865.68 1783929120
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141913.49 1783929180
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 141962.23 1783929240
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142010.27 1783929300
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142058.04 1783929360
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142106.03 1783929420
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142154.09 1783929480
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142202.03 1783929540
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142250.06 1783929600
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142295.26 1783929660
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142341.45 1783929720
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142386.39 1783929780
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142431.75 1783929840
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142478.49 1783929900
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142522.03 1783929960
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142565.91 1783930020
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142609.37 1783930080
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142652.24 1783930140
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142694.53 1783930200
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142737.29 1783930260
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142780.13 1783930320
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142823.54 1783930380
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142867.28 1783930440
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142909.77 1783930500
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142953.18 1783930560
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 142996.09 1783930620
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143039.03 1783930680
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143082.42 1783930740
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143124.64 1783930800
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143168.36 1783930860
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143212.28 1783930920
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143254.94 1783930980
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143298.21 1783931040
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143342.1 1783931100
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143385.58 1783931160
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143428.28 1783931220
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143471.92 1783931280
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143514.33 1783931340
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143557.16 1783931400
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143600.44 1783931460
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143644.7 1783931520
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143687.47 1783931580
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143730.5 1783931640
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143774.37 1783931700
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143817.11 1783931760
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143859.36 1783931820
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143902.61 1783931880
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143944.94 1783931940
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 143986.87 1783932000
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144030.4 1783932060
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144075.56 1783932120
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144119.32 1783932180
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144163.78 1783932240
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144206.34 1783932300
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144250.66 1783932360
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144294.06 1783932420
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144337.75 1783932480
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144381.16 1783932540
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144425.47 1783932600
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144467 1783932660
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144510.96 1783932720
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144554.95 1783932780
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144599.49 1783932840
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144642.66 1783932900
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144686.74 1783932960
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144731.12 1783933020
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144774.2 1783933080
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144818.27 1783933140
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144862.02 1783933200
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144904.27 1783933260
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144947.62 1783933320
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 144990.93 1783933380
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145033.26 1783933440
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145077.18 1783933500
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145121 1783933560
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145161.79 1783933620
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145204.1 1783933680
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145246.33 1783933740
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145288.37 1783933800
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145329.88 1783933860
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145370.7 1783933920
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145412.78 1783933980
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145455.54 1783934040
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145498.9 1783934100
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145542.75 1783934160
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145586.07 1783934220
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145630.43 1783934280
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145675.31 1783934340
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145719.46 1783934400
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145764.15 1783934460
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145809.73 1783934520
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145855.38 1783934580
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145901.15 1783934640
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145947.43 1783934700
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 145993.31 1783934760
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146038.61 1783934820
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146084.76 1783934880
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146129.24 1783934940
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146175.34 1783935000
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146220.11 1783935060
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146262.75 1783935120
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146307.22 1783935180
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146352.92 1783935240
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146397.95 1783935300
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146442.73 1783935360
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146488.16 1783935420
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146534.47 1783935480
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146580.45 1783935540
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146625.79 1783935600
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146671.04 1783935660
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146716.11 1783935720
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146761.62 1783935780
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146807.1 1783935840
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146852.97 1783935900
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146898.69 1783935960
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146944.66 1783936020
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 146990.44 1783936080
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147035.34 1783936140
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147080.75 1783936200
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147124.12 1783936260
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147170.22 1783936320
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147215.61 1783936380
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147261.3 1783936440
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147306.11 1783936500
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147350.77 1783936560
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147396.09 1783936620
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147442.16 1783936680
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147488.3 1783936740
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147534.07 1783936800
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147579.93 1783936860
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147625.72 1783936920
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147671.02 1783936980
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147714.91 1783937040
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147758.77 1783937100
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147802.05 1783937160
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147845.06 1783937220
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147888.06 1783937280
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147931.01 1783937340
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 147975.69 1783937400
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 148019.23 1783937460
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 148063.52 1783937520
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 148108.21 1783937580
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 148152.41 1783937640
node_cpu_seconds_total{cpu="2",instance="home-server-1",mode="idle"} 148196.25 1783937700
